
======================================================================
USING PostgreSQL + PostGIS TEST DATABASE
Database URL: postgresql+asyncpg://demeter_test:***@localhost:5434/demeterai_test
All tests (unit + integration) will use PostgreSQL
======================================================================

============================= test session starts ==============================
platform linux -- Python 3.12.11, pytest-8.4.2, pluggy-1.6.0 -- /home/lucasg/anaconda3/envs/demeterai_docs/bin/python3.12
cachedir: .pytest_cache
rootdir: /home/lucasg/proyectos/DemeterDocs
configfile: pyproject.toml
plugins: anyio-4.11.0, asyncio-1.2.0, cov-7.0.0
tests/unit/models/test_storage_area.py::TestStorageAreaPositionEnum::test_position_enum_valid_values PASSED [ 49%]
tests/unit/models/test_storage_area.py::TestStorageAreaPositionEnum::test_position_enum_invalid_values FAILED [ 49%]
tests/unit/models/test_storage_area.py::TestStorageAreaPositionEnum::test_position_nullable PASSED [ 49%]
tests/unit/models/test_storage_area.py::TestStorageAreaForeignKeys::test_warehouse_id_required FAILED [ 49%]
tests/unit/models/test_storage_area.py::TestStorageAreaForeignKeys::test_parent_area_id_nullable PASSED [ 49%]
tests/unit/models/test_storage_area.py::TestStorageAreaRelationships::test_warehouse_relationship PASSED [ 49%]
tests/unit/models/test_storage_area.py::TestStorageAreaRelationships::test_self_referential_relationship PASSED [ 49%]
tests/unit/models/test_storage_area.py::TestStorageAreaRequiredFields::test_name_field_required FAILED [ 49%]
tests/unit/models/test_storage_area.py::TestStorageAreaRequiredFields::test_geometry_field_required FAILED [ 49%]
tests/unit/models/test_storage_area.py::TestStorageAreaDefaultValues::test_active_defaults_to_true FAILED [ 50%]
tests/unit/models/test_storage_area.py::TestStorageAreaDefaultValues::test_timestamps_auto_set PASSED [ 50%]
tests/unit/models/test_storage_area.py::TestStorageAreaGeometryAssignment::test_geometry_assignment_from_shapely_polygon PASSED [ 50%]
tests/unit/models/test_storage_area.py::TestStorageAreaGeometryAssignment::test_geometry_assignment_with_correct_srid PASSED [ 50%]
tests/unit/models/test_storage_area.py::TestStorageAreaGeometryAssignment::test_geometry_complex_polygon PASSED [ 50%]
tests/unit/models/test_storage_area.py::TestStorageAreaFieldCombinations::test_create_north_position_area PASSED [ 50%]
tests/unit/models/test_storage_area.py::TestStorageAreaFieldCombinations::test_create_south_position_area PASSED [ 50%]
tests/unit/models/test_storage_area.py::TestStorageAreaFieldCombinations::test_create_center_position_area PASSED [ 50%]
tests/unit/models/test_storage_area.py::TestStorageAreaFieldCombinations::test_create_area_without_position PASSED [ 50%]
tests/unit/models/test_storage_area.py::TestStorageAreaFieldCombinations::test_inactive_storage_area PASSED [ 50%]
tests/unit/models/test_storage_area.py::TestStorageAreaFieldCombinations::test_hierarchical_area_with_parent PASSED [ 50%]
tests/unit/models/test_storage_bin.py::TestStorageBinCodeValidation::test_code_format_4_parts_valid PASSED [ 50%]
tests/unit/models/test_storage_bin.py::TestStorageBinCodeValidation::test_code_format_3_parts_invalid PASSED [ 50%]
tests/unit/models/test_storage_bin.py::TestStorageBinCodeValidation::test_code_format_2_parts_invalid PASSED [ 51%]
tests/unit/models/test_storage_bin.py::TestStorageBinCodeValidation::test_code_format_5_parts_invalid SKIPPED [ 51%]
tests/unit/models/test_storage_bin.py::TestStorageBinCodeValidation::test_code_uppercase_enforced PASSED [ 51%]
tests/unit/models/test_storage_bin.py::TestStorageBinCodeValidation::test_code_mixed_case_auto_converted PASSED [ 51%]
tests/unit/models/test_storage_bin.py::TestStorageBinCodeValidation::test_code_length_validation_minimum PASSED [ 51%]
tests/unit/models/test_storage_bin.py::TestStorageBinCodeValidation::test_code_length_validation_maximum PASSED [ 51%]
tests/unit/models/test_storage_bin.py::TestStorageBinCodeValidation::test_code_alphanumeric_validation PASSED [ 51%]
tests/unit/models/test_storage_bin.py::TestStorageBinCodeValidation::test_code_empty_rejected PASSED [ 51%]
tests/unit/models/test_storage_bin.py::TestStorageBinCodeValidation::test_code_none_rejected PASSED [ 51%]
tests/unit/models/test_storage_bin.py::TestStorageBinCodeValidation::test_code_whitespace_only_rejected PASSED [ 51%]
tests/unit/models/test_storage_bin.py::TestStorageBinStatusEnum::test_status_enum_valid_values PASSED [ 51%]
tests/unit/models/test_storage_bin.py::TestStorageBinStatusEnum::test_status_default_active PASSED [ 51%]
tests/unit/models/test_storage_bin.py::TestStorageBinStatusEnum::test_status_transition_active_to_maintenance PASSED [ 51%]
tests/unit/models/test_storage_bin.py::TestStorageBinStatusEnum::test_status_transition_maintenance_to_active PASSED [ 51%]
tests/unit/models/test_storage_bin.py::TestStorageBinStatusEnum::test_status_transition_active_to_retired PASSED [ 52%]
tests/unit/models/test_storage_bin.py::TestStorageBinStatusEnum::test_status_transition_maintenance_to_retired PASSED [ 52%]
tests/unit/models/test_storage_bin.py::TestStorageBinStatusEnum::test_status_transition_retired_is_terminal PASSED [ 52%]
tests/unit/models/test_storage_bin.py::TestStorageBinPositionMetadata::test_position_metadata_default_null PASSED [ 52%]
tests/unit/models/test_storage_bin.py::TestStorageBinPositionMetadata::test_position_metadata_accepts_valid_json PASSED [ 52%]
tests/unit/models/test_storage_bin.py::TestStorageBinPositionMetadata::test_position_metadata_partial_schema PASSED [ 52%]
tests/unit/models/test_storage_bin.py::TestStorageBinPositionMetadata::test_position_metadata_nullable PASSED [ 52%]
tests/unit/models/test_storage_bin.py::TestStorageBinPositionMetadata::test_position_metadata_empty_dict PASSED [ 52%]
tests/unit/models/test_storage_bin.py::TestStorageBinForeignKeys::test_storage_location_id_required PASSED [ 52%]
tests/unit/models/test_storage_bin.py::TestStorageBinForeignKeys::test_storage_bin_type_id_nullable PASSED [ 52%]
tests/unit/models/test_storage_bin.py::TestStorageBinForeignKeys::test_storage_bin_type_id_accepts_integer PASSED [ 52%]
tests/unit/models/test_storage_bin.py::TestStorageBinRelationships::test_storage_location_relationship PASSED [ 52%]
tests/unit/models/test_storage_bin.py::TestStorageBinRelationships::test_storage_bin_type_relationship PASSED [ 52%]
tests/unit/models/test_storage_bin.py::TestStorageBinRequiredFields::test_code_field_required PASSED [ 53%]
tests/unit/models/test_storage_bin.py::TestStorageBinRequiredFields::test_storage_location_id_field_required PASSED [ 53%]
tests/unit/models/test_storage_bin.py::TestStorageBinRequiredFields::test_label_field_nullable PASSED [ 53%]
tests/unit/models/test_storage_bin.py::TestStorageBinDefaultValues::test_status_defaults_to_active PASSED [ 53%]
tests/unit/models/test_storage_bin.py::TestStorageBinDefaultValues::test_timestamps_auto_set PASSED [ 53%]
tests/unit/models/test_storage_bin.py::TestStorageBinFieldCombinations::test_create_bin_with_all_fields PASSED [ 53%]
tests/unit/models/test_storage_bin.py::TestStorageBinFieldCombinations::test_create_bin_with_minimal_fields PASSED [ 53%]
tests/unit/models/test_storage_bin.py::TestStorageBinFieldCombinations::test_update_status PASSED [ 53%]
tests/unit/models/test_storage_bin.py::TestStorageBinFieldCombinations::test_bin_with_high_confidence PASSED [ 53%]
tests/unit/models/test_storage_bin.py::TestStorageBinFieldCombinations::test_bin_with_low_confidence PASSED [ 53%]
tests/unit/models/test_storage_bin_type.py::TestBinCategoryEnum::test_valid_categories PASSED [ 53%]
tests/unit/models/test_storage_bin_type.py::TestBinCategoryEnum::test_enum_values_list PASSED [ 53%]
tests/unit/models/test_storage_bin_type.py::TestBinCategoryEnum::test_category_assignment PASSED [ 53%]
tests/unit/models/test_storage_bin_type.py::TestCodeValidation::test_valid_code_uppercase PASSED [ 54%]
tests/unit/models/test_storage_bin_type.py::TestCodeValidation::test_lowercase_code_auto_uppercases PASSED [ 54%]
tests/unit/models/test_storage_bin_type.py::TestCodeValidation::test_mixed_case_code_auto_uppercases PASSED [ 54%]
tests/unit/models/test_storage_bin_type.py::TestCodeValidation::test_invalid_code_with_hyphens PASSED [ 54%]
tests/unit/models/test_storage_bin_type.py::TestCodeValidation::test_invalid_code_with_special_chars PASSED [ 54%]
tests/unit/models/test_storage_bin_type.py::TestCodeValidation::test_invalid_code_empty PASSED [ 54%]
tests/unit/models/test_storage_bin_type.py::TestCodeValidation::test_invalid_code_too_short PASSED [ 54%]
tests/unit/models/test_storage_bin_type.py::TestCodeValidation::test_invalid_code_too_long PASSED [ 54%]
tests/unit/models/test_storage_bin_type.py::TestCodeValidation::test_code_with_numbers PASSED [ 54%]
tests/unit/models/test_storage_bin_type.py::TestNullableDimensions::test_create_type_with_all_dimensions_null PASSED [ 54%]
tests/unit/models/test_storage_bin_type.py::TestNullableDimensions::test_create_type_with_partial_dimensions PASSED [ 54%]
tests/unit/models/test_storage_bin_type.py::TestGridFlag::test_grid_type_with_rows_and_columns PASSED [ 54%]
tests/unit/models/test_storage_bin_type.py::TestGridFlag::test_non_grid_type_without_rows_columns PASSED [ 54%]
tests/unit/models/test_storage_bin_type.py::TestRelationships::test_storage_bins_relationship_exists PASSED [ 55%]
tests/unit/models/test_storage_bin_type.py::TestRelationships::test_density_parameters_relationship_commented_out PASSED [ 55%]
tests/unit/models/test_storage_bin_type.py::TestBasicCRUD::test_create_type_with_all_fields PASSED [ 55%]
tests/unit/models/test_storage_bin_type.py::TestBasicCRUD::test_create_type_with_minimal_fields FAILED [ 55%]
tests/unit/models/test_storage_bin_type.py::TestBasicCRUD::test_repr PASSED [ 55%]
tests/unit/models/test_storage_bin_type.py::TestFieldConstraints::test_code_required FAILED [ 55%]
tests/unit/models/test_storage_bin_type.py::TestFieldConstraints::test_name_required FAILED [ 55%]
tests/unit/models/test_storage_bin_type.py::TestFieldConstraints::test_category_required FAILED [ 55%]
tests/unit/models/test_storage_bin_type.py::TestDefaultValues::test_is_grid_default_false FAILED [ 55%]
tests/unit/models/test_storage_bin_type.py::TestDefaultValues::test_created_at_auto_set PASSED [ 55%]
tests/unit/models/test_storage_bin_type.py::TestFieldCombinations::test_plug_tray_with_grid PASSED [ 55%]
tests/unit/models/test_storage_bin_type.py::TestFieldCombinations::test_seedling_tray_with_grid PASSED [ 55%]
tests/unit/models/test_storage_bin_type.py::TestFieldCombinations::test_box_without_grid PASSED [ 55%]
tests/unit/models/test_storage_bin_type.py::TestFieldCombinations::test_segment_no_dimensions PASSED [ 55%]
tests/unit/models/test_storage_location.py::TestStorageLocationQRCodeValidation::test_qr_code_valid_formats PASSED [ 56%]
tests/unit/models/test_storage_location.py::TestStorageLocationQRCodeValidation::test_qr_code_uppercase_enforced PASSED [ 56%]
tests/unit/models/test_storage_location.py::TestStorageLocationQRCodeValidation::test_qr_code_alphanumeric_validation PASSED [ 56%]
tests/unit/models/test_storage_location.py::TestStorageLocationQRCodeValidation::test_qr_code_length_validation FAILED [ 56%]
tests/unit/models/test_storage_location.py::TestStorageLocationQRCodeValidation::test_qr_code_required FAILED [ 56%]
tests/unit/models/test_storage_location.py::TestStorageLocationQRCodeValidation::test_qr_code_empty_string_rejected FAILED [ 56%]
tests/unit/models/test_storage_location.py::TestStorageLocationQRCodeValidation::test_qr_code_whitespace_only_rejected FAILED [ 56%]
tests/unit/models/test_storage_location.py::TestStorageLocationCodeValidation::test_storage_location_code_format_validation PASSED [ 56%]
tests/unit/models/test_storage_location.py::TestStorageLocationCodeValidation::test_storage_location_code_requires_two_hyphens PASSED [ 56%]
tests/unit/models/test_storage_location.py::TestStorageLocationCodeValidation::test_storage_location_code_uppercase_enforced FAILED [ 56%]
tests/unit/models/test_storage_location.py::TestStorageLocationCodeValidation::test_storage_location_code_alphanumeric_only FAILED [ 56%]
tests/unit/models/test_storage_location.py::TestStorageLocationCodeValidation::test_storage_location_code_length_validation FAILED [ 56%]
tests/unit/models/test_storage_location.py::TestStorageLocationCodeValidation::test_storage_location_code_required FAILED [ 56%]
tests/unit/models/test_storage_location.py::TestStorageLocationCodeValidation::test_storage_location_code_empty_string FAILED [ 57%]
tests/unit/models/test_storage_location.py::TestStorageLocationPositionMetadata::test_position_metadata_default_empty_dict PASSED [ 57%]
tests/unit/models/test_storage_location.py::TestStorageLocationPositionMetadata::test_position_metadata_accepts_valid_json PASSED [ 57%]
tests/unit/models/test_storage_location.py::TestStorageLocationPositionMetadata::test_position_metadata_nullable PASSED [ 57%]
tests/unit/models/test_storage_location.py::TestStorageLocationGeometry::test_geometry_accepts_point PASSED [ 57%]
tests/unit/models/test_storage_location.py::TestStorageLocationGeometry::test_geometry_with_correct_srid PASSED [ 57%]
tests/unit/models/test_storage_location.py::TestStorageLocationGeometry::test_geometry_rejects_polygon PASSED [ 57%]
tests/unit/models/test_storage_location.py::TestStorageLocationForeignKeys::test_storage_area_id_required FAILED [ 57%]
tests/unit/models/test_storage_location.py::TestStorageLocationForeignKeys::test_photo_session_id_nullable PASSED [ 57%]
tests/unit/models/test_storage_location.py::TestStorageLocationRelationships::test_storage_area_relationship PASSED [ 57%]
tests/unit/models/test_storage_location.py::TestStorageLocationRelationships::test_latest_photo_session_relationship PASSED [ 57%]
tests/unit/models/test_storage_location.py::TestStorageLocationRelationships::test_storage_bins_relationship PASSED [ 57%]
tests/unit/models/test_storage_location.py::TestStorageLocationRequiredFields::test_name_field_required FAILED [ 57%]
tests/unit/models/test_storage_location.py::TestStorageLocationRequiredFields::test_geometry_field_required FAILED [ 58%]
tests/unit/models/test_storage_location.py::TestStorageLocationDefaultValues::test_active_defaults_to_true FAILED [ 58%]
tests/unit/models/test_storage_location.py::TestStorageLocationDefaultValues::test_timestamps_auto_set PASSED [ 58%]
tests/unit/models/test_storage_location.py::TestStorageLocationFieldCombinations::test_create_location_with_photo_session PASSED [ 58%]
tests/unit/models/test_storage_location.py::TestStorageLocationFieldCombinations::test_create_location_without_photo_session PASSED [ 58%]
tests/unit/models/test_storage_location.py::TestStorageLocationFieldCombinations::test_inactive_storage_location FAILED [ 58%]
tests/unit/models/test_storage_location.py::TestStorageLocationFieldCombinations::test_location_with_complex_position_metadata PASSED [ 58%]
tests/unit/models/test_user.py::TestUserModel::test_create_user_with_all_fields PASSED [ 58%]
tests/unit/models/test_user.py::TestUserModel::test_create_user_with_minimal_fields PASSED [ 58%]
tests/unit/models/test_user.py::TestUserModel::test_role_default_worker PASSED [ 58%]
tests/unit/models/test_user.py::TestUserModel::test_active_default_true PASSED [ 58%]
tests/unit/models/test_user.py::TestUserModel::test_last_login_nullable PASSED [ 58%]
tests/unit/models/test_user.py::TestUserEmailValidation::test_email_valid_formats PASSED [ 58%]
tests/unit/models/test_user.py::TestUserEmailValidation::test_email_invalid_formats PASSED [ 59%]
tests/unit/models/test_user.py::TestUserEmailValidation::test_email_normalized_lowercase PASSED [ 59%]
tests/unit/models/test_user.py::TestUserEmailValidation::test_email_mixed_case_normalization PASSED [ 59%]
tests/unit/models/test_user.py::TestUserPasswordHashValidation::test_password_hash_valid_bcrypt PASSED [ 59%]
tests/unit/models/test_user.py::TestUserPasswordHashValidation::test_password_hash_invalid_format PASSED [ 59%]
tests/unit/models/test_user.py::TestUserPasswordHashValidation::test_password_hash_wrong_length PASSED [ 59%]
tests/unit/models/test_user.py::TestUserRoleEnum::test_role_enum_all_values PASSED [ 59%]
tests/unit/models/test_user.py::TestUserRoleEnum::test_role_admin PASSED [ 59%]
tests/unit/models/test_user.py::TestUserRoleEnum::test_role_supervisor PASSED [ 59%]
tests/unit/models/test_user.py::TestUserRoleEnum::test_role_viewer PASSED [ 59%]
tests/unit/models/test_user.py::TestUserProperties::test_full_name_property PASSED [ 59%]
tests/unit/models/test_user.py::TestUserProperties::test_full_name_property_with_unicode PASSED [ 59%]
tests/unit/models/test_user.py::TestUserRepr::test_repr_with_all_fields PASSED [ 59%]
tests/unit/models/test_user.py::TestUserRepr::test_repr_with_minimal_fields PASSED [ 59%]
tests/unit/models/test_user.py::TestUserRepr::test_repr_without_id PASSED [ 60%]
tests/unit/models/test_user.py::TestUserTableMetadata::test_table_name PASSED [ 60%]
tests/unit/models/test_user.py::TestUserTableMetadata::test_table_comment PASSED [ 60%]
tests/unit/models/test_user.py::TestUserTableMetadata::test_column_comments PASSED [ 60%]
tests/unit/models/test_user.py::TestUserTableMetadata::test_primary_key PASSED [ 60%]
tests/unit/models/test_user.py::TestUserTableMetadata::test_email_unique_constraint PASSED [ 60%]
tests/unit/models/test_user.py::TestUserRelationships::test_relationships_commented_out FAILED [ 60%]
tests/unit/models/test_user.py::TestUserRelationships::test_relationship_attributes_not_present FAILED [ 60%]
tests/unit/models/test_warehouse.py::TestWarehouseCodeValidation::test_warehouse_code_uppercase_enforced PASSED [ 60%]
tests/unit/models/test_warehouse.py::TestWarehouseCodeValidation::test_warehouse_code_alphanumeric_only PASSED [ 60%]
tests/unit/models/test_warehouse.py::TestWarehouseCodeValidation::test_warehouse_code_length_validation PASSED [ 60%]
tests/unit/models/test_warehouse.py::TestWarehouseCodeValidation::test_warehouse_code_required PASSED [ 60%]
tests/unit/models/test_warehouse.py::TestWarehouseCodeValidation::test_warehouse_code_empty_string PASSED [ 60%]
tests/unit/models/test_warehouse.py::TestWarehouseTypeEnum::test_warehouse_type_enum_valid_values PASSED [ 61%]
tests/unit/models/test_warehouse.py::TestWarehouseTypeEnum::test_warehouse_type_enum_invalid_values FAILED [ 61%]
tests/unit/models/test_warehouse.py::TestWarehouseTypeEnum::test_warehouse_type_required FAILED [ 61%]
tests/unit/models/test_warehouse.py::TestWarehouseRequiredFields::test_name_field_required FAILED [ 61%]
tests/unit/models/test_warehouse.py::TestWarehouseRequiredFields::test_geometry_field_required FAILED [ 61%]
tests/unit/models/test_warehouse.py::TestWarehouseDefaultValues::test_active_defaults_to_true FAILED [ 61%]
tests/unit/models/test_warehouse.py::TestWarehouseDefaultValues::test_timestamps_auto_set PASSED [ 61%]
tests/unit/models/test_warehouse.py::TestWarehouseGeometryAssignment::test_geometry_assignment_from_shapely_polygon PASSED [ 61%]
tests/unit/models/test_warehouse.py::TestWarehouseGeometryAssignment::test_geometry_assignment_with_correct_srid PASSED [ 61%]
tests/unit/models/test_warehouse.py::TestWarehouseGeometryAssignment::test_geometry_complex_polygon PASSED [ 61%]
tests/unit/models/test_warehouse.py::TestWarehouseFieldCombinations::test_create_greenhouse_type PASSED [ 61%]
tests/unit/models/test_warehouse.py::TestWarehouseFieldCombinations::test_create_shadehouse_type PASSED [ 61%]
tests/unit/models/test_warehouse.py::TestWarehouseFieldCombinations::test_create_open_field_type PASSED [ 61%]
tests/unit/models/test_warehouse.py::TestWarehouseFieldCombinations::test_create_tunnel_type PASSED [ 62%]
tests/unit/models/test_warehouse.py::TestWarehouseFieldCombinations::test_inactive_warehouse PASSED [ 62%]
tests/unit/repositories/test_base_repository.py::test_create_record ERROR [ 62%]
tests/unit/repositories/test_base_repository.py::test_get_by_id_found ERROR [ 62%]
tests/unit/repositories/test_base_repository.py::test_get_by_id_not_found ERROR [ 62%]
tests/unit/repositories/test_base_repository.py::test_update_partial ERROR [ 62%]
tests/unit/repositories/test_base_repository.py::test_update_not_found ERROR [ 62%]
tests/unit/repositories/test_base_repository.py::test_delete_existing ERROR [ 62%]
tests/unit/repositories/test_base_repository.py::test_delete_not_found ERROR [ 62%]
tests/unit/repositories/test_base_repository.py::test_get_multi_pagination_first_page ERROR [ 62%]
tests/unit/repositories/test_base_repository.py::test_get_multi_pagination_second_page ERROR [ 62%]
tests/unit/repositories/test_base_repository.py::test_get_multi_empty_result ERROR [ 62%]
tests/unit/repositories/test_base_repository.py::test_get_multi_limit_zero ERROR [ 62%]
tests/unit/repositories/test_base_repository.py::test_get_multi_with_single_filter ERROR [ 62%]
tests/unit/repositories/test_base_repository.py::test_get_multi_with_multiple_filters ERROR [ 63%]
tests/unit/repositories/test_base_repository.py::test_count_without_filters ERROR [ 63%]
tests/unit/repositories/test_base_repository.py::test_count_with_filters ERROR [ 63%]
tests/unit/repositories/test_base_repository.py::test_count_empty_table ERROR [ 63%]
tests/unit/repositories/test_base_repository.py::test_exists_true ERROR  [ 63%]
tests/unit/repositories/test_base_repository.py::test_exists_false ERROR [ 63%]
tests/unit/repositories/test_base_repository.py::test_flush_without_commit ERROR [ 63%]
tests/unit/repositories/test_base_repository.py::test_multiple_operations_same_session ERROR [ 63%]
tests/unit/repositories/test_base_repository.py::test_create_with_missing_required_field ERROR [ 63%]
tests/unit/repositories/test_base_repository.py::test_update_multiple_fields ERROR [ 63%]
tests/unit/repositories/test_base_repository.py::test_get_multi_large_skip ERROR [ 63%]
tests/unit/schemas/test_photo_schema.py::TestPhotoUploadRequest::test_valid_request_small_file PASSED [ 63%]
tests/unit/schemas/test_photo_schema.py::TestPhotoUploadRequest::test_valid_request_large_file PASSED [ 63%]
tests/unit/schemas/test_photo_schema.py::TestPhotoUploadRequest::test_valid_request_empty_file PASSED [ 64%]
tests/unit/schemas/test_photo_schema.py::TestPhotoUploadRequest::test_valid_request_binary_data PASSED [ 64%]
tests/unit/schemas/test_photo_schema.py::TestPhotoUploadRequest::test_invalid_file_not_bytes PASSED [ 64%]
tests/unit/schemas/test_photo_schema.py::TestPhotoUploadRequest::test_invalid_file_integer PASSED [ 64%]
tests/unit/schemas/test_photo_schema.py::TestPhotoUploadRequest::test_missing_required_field_file PASSED [ 64%]
tests/unit/schemas/test_photo_schema.py::TestPhotoUploadRequest::test_model_dump PASSED [ 64%]
tests/unit/schemas/test_photo_schema.py::TestPhotoUploadRequest::test_model_dump_json PASSED [ 64%]
tests/unit/schemas/test_photo_schema.py::TestPhotoUploadResponse::test_valid_response_all_fields PASSED [ 64%]
tests/unit/schemas/test_photo_schema.py::TestPhotoUploadResponse::test_valid_response_uuid_string PASSED [ 64%]
tests/unit/schemas/test_photo_schema.py::TestPhotoUploadResponse::test_valid_response_different_statuses PASSED [ 64%]
tests/unit/schemas/test_photo_schema.py::TestPhotoUploadResponse::test_valid_response_large_session_id PASSED [ 64%]
tests/unit/schemas/test_photo_schema.py::TestPhotoUploadResponse::test_valid_response_long_message PASSED [ 64%]
tests/unit/schemas/test_photo_schema.py::TestPhotoUploadResponse::test_valid_response_url_formats PASSED [ 64%]
tests/unit/schemas/test_photo_schema.py::TestPhotoUploadResponse::test_invalid_task_id_not_uuid PASSED [ 65%]
tests/unit/schemas/test_photo_schema.py::TestPhotoUploadResponse::test_invalid_task_id_integer PASSED [ 65%]
tests/unit/schemas/test_photo_schema.py::TestPhotoUploadResponse::test_invalid_session_id_string PASSED [ 65%]
tests/unit/schemas/test_photo_schema.py::TestPhotoUploadResponse::test_valid_status_empty PASSED [ 65%]
tests/unit/schemas/test_photo_schema.py::TestPhotoUploadResponse::test_missing_required_field_task_id PASSED [ 65%]
tests/unit/schemas/test_photo_schema.py::TestPhotoUploadResponse::test_missing_required_field_session_id PASSED [ 65%]
tests/unit/schemas/test_photo_schema.py::TestPhotoUploadResponse::test_missing_required_field_status PASSED [ 65%]
tests/unit/schemas/test_photo_schema.py::TestPhotoUploadResponse::test_missing_required_field_message PASSED [ 65%]
tests/unit/schemas/test_photo_schema.py::TestPhotoUploadResponse::test_missing_required_field_poll_url PASSED [ 65%]
tests/unit/schemas/test_photo_schema.py::TestPhotoUploadResponse::test_model_dump PASSED [ 65%]
tests/unit/schemas/test_photo_schema.py::TestPhotoUploadResponse::test_model_dump_json PASSED [ 65%]
tests/unit/schemas/test_stock_schema.py::TestManualStockInitRequest::test_valid_request_all_fields PASSED [ 65%]
tests/unit/schemas/test_stock_schema.py::TestManualStockInitRequest::test_valid_request_minimal_fields PASSED [ 65%]
tests/unit/schemas/test_stock_schema.py::TestManualStockInitRequest::test_valid_request_max_quantity PASSED [ 66%]
tests/unit/schemas/test_stock_schema.py::TestManualStockInitRequest::test_valid_request_notes_at_max_length PASSED [ 66%]
tests/unit/schemas/test_stock_schema.py::TestManualStockInitRequest::test_valid_request_empty_notes PASSED [ 66%]
tests/unit/schemas/test_stock_schema.py::TestManualStockInitRequest::test_invalid_storage_location_id_zero PASSED [ 66%]
tests/unit/schemas/test_stock_schema.py::TestManualStockInitRequest::test_invalid_storage_location_id_negative PASSED [ 66%]
tests/unit/schemas/test_stock_schema.py::TestManualStockInitRequest::test_invalid_product_id_zero PASSED [ 66%]
tests/unit/schemas/test_stock_schema.py::TestManualStockInitRequest::test_invalid_packaging_catalog_id_negative PASSED [ 66%]
tests/unit/schemas/test_stock_schema.py::TestManualStockInitRequest::test_invalid_product_size_id_zero PASSED [ 66%]
tests/unit/schemas/test_stock_schema.py::TestManualStockInitRequest::test_invalid_quantity_zero PASSED [ 66%]
tests/unit/schemas/test_stock_schema.py::TestManualStockInitRequest::test_invalid_quantity_negative PASSED [ 66%]
tests/unit/schemas/test_stock_schema.py::TestManualStockInitRequest::test_invalid_notes_too_long PASSED [ 66%]
tests/unit/schemas/test_stock_schema.py::TestManualStockInitRequest::test_invalid_planting_date_string PASSED [ 66%]
tests/unit/schemas/test_stock_schema.py::TestManualStockInitRequest::test_missing_required_field_storage_location_id PASSED [ 66%]
tests/unit/schemas/test_stock_schema.py::TestManualStockInitRequest::test_missing_required_field_quantity PASSED [ 66%]
tests/unit/schemas/test_stock_schema.py::TestManualStockInitRequest::test_model_dump PASSED [ 67%]
tests/unit/schemas/test_stock_schema.py::TestManualStockInitRequest::test_model_dump_json PASSED [ 67%]
tests/unit/schemas/test_stock_schema.py::TestStockMovementRequest::test_valid_request_plantado PASSED [ 67%]
tests/unit/schemas/test_stock_schema.py::TestStockMovementRequest::test_valid_request_muerte PASSED [ 67%]
tests/unit/schemas/test_stock_schema.py::TestStockMovementRequest::test_valid_request_trasplante PASSED [ 67%]
tests/unit/schemas/test_stock_schema.py::TestStockMovementRequest::test_valid_request_ventas PASSED [ 67%]
tests/unit/schemas/test_stock_schema.py::TestStockMovementRequest::test_valid_request_ajuste PASSED [ 67%]
tests/unit/schemas/test_stock_schema.py::TestStockMovementRequest::test_valid_request_positive_quantity PASSED [ 67%]
tests/unit/schemas/test_stock_schema.py::TestStockMovementRequest::test_valid_request_negative_quantity PASSED [ 67%]
tests/unit/schemas/test_stock_schema.py::TestStockMovementRequest::test_valid_request_zero_quantity PASSED [ 67%]
tests/unit/schemas/test_stock_schema.py::TestStockMovementRequest::test_valid_request_notes_at_max_length PASSED [ 67%]
tests/unit/schemas/test_stock_schema.py::TestStockMovementRequest::test_invalid_storage_batch_id_zero PASSED [ 67%]
tests/unit/schemas/test_stock_schema.py::TestStockMovementRequest::test_invalid_storage_batch_id_negative PASSED [ 67%]
tests/unit/schemas/test_stock_schema.py::TestStockMovementRequest::test_invalid_movement_type_empty PASSED [ 68%]
tests/unit/schemas/test_stock_schema.py::TestStockMovementRequest::test_invalid_movement_type_wrong_value PASSED [ 68%]
tests/unit/schemas/test_stock_schema.py::TestStockMovementRequest::test_invalid_movement_type_case_sensitive PASSED [ 68%]
tests/unit/schemas/test_stock_schema.py::TestStockMovementRequest::test_invalid_notes_too_long PASSED [ 68%]
tests/unit/schemas/test_stock_schema.py::TestStockMovementRequest::test_missing_required_field_storage_batch_id PASSED [ 68%]
tests/unit/schemas/test_stock_schema.py::TestStockMovementRequest::test_missing_required_field_movement_type PASSED [ 68%]
tests/unit/schemas/test_stock_schema.py::TestStockMovementRequest::test_missing_required_field_quantity PASSED [ 68%]
tests/unit/schemas/test_stock_schema.py::TestStockMovementRequest::test_model_dump PASSED [ 68%]
tests/unit/schemas/test_stock_schema.py::TestStockMovementRequest::test_model_dump_json PASSED [ 68%]
tests/unit/services/ml_processing/test_band_estimation_service.py::TestBandEstimation::test_valid_band_estimation_creation PASSED [ 68%]
tests/unit/services/ml_processing/test_band_estimation_service.py::TestBandEstimation::test_band_estimation_converts_to_dict PASSED [ 68%]
tests/unit/services/ml_processing/test_band_estimation_service.py::TestBandEstimation::test_band_estimation_area_balance PASSED [ 68%]
tests/unit/services/ml_processing/test_band_estimation_service.py::TestBandEstimationService::test_divide_into_bands_four_equal_bands PASSED [ 68%]
tests/unit/services/ml_processing/test_band_estimation_service.py::TestBandEstimationService::test_divide_into_bands_custom_count PASSED [ 69%]
